Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Madagascar,433,37,Beta,1.25,454,15.33
Madagascar,447,84,Beta,2.84,538,18.17
Madagascar,461,76,Beta,2.57,614,20.74
Madagascar,475,13,,0.44,627,21.18
Madagascar,489,15,,0.51,642,21.69
Madagascar,503,3,,0.1,645,21.79
Madagascar,545,42,Beta,1.42,687,23.21
Madagascar,629,1,,0.03,688,23.24
Madagascar,657,6,,0.2,694,23.44
Madagascar,671,4,,0.14,698,23.58
Madagascar,685,4,,0.14,702,23.72
Madagascar,699,4,,0.14,706,23.86
Madagascar,713,12,,0.41,718,24.27
Madagascar,727,1,,0.03,719,24.3
Madagascar,741,26,,0.88,745,25.18
Madagascar,755,21,,0.71,766,25.89
Madagascar,769,5,,0.17,771,26.06
Malawi,139,4,,0.2,4,0.2
Malawi,153,4,,0.2,8,0.4
Malawi,167,13,,0.64,21,1.04
Malawi,195,1,,0.05,22,1.09
Malawi,209,1,,0.05,23,1.14
Malawi,223,2,,0.1,25,1.24
Malawi,251,1,,0.05,26,1.29
Malawi,321,2,,0.1,28,1.39
Malawi,335,8,,0.39,36,1.78
Malawi,349,20,,0.98,56,2.76
Malawi,363,96,Beta,4.7,152,7.46
Malawi,377,172,Beta,8.43,324,15.89
Malawi,391,26,,1.27,350,17.16
Malawi,405,37,Beta,1.81,387,18.97
Malawi,419,23,,1.13,410,20.1
Malawi,433,5,,0.25,415,20.35
Malawi,447,32,Beta,1.57,447,21.92
Malawi,461,5,,0.25,452,22.17
Malawi,475,19,,0.93,471,23.1
Malawi,489,2,,0.1,473,23.2
Malawi,503,46,Delta,2.25,519,25.45
Malawi,517,40,Delta,1.96,559,27.41
Malawi,531,78,Delta,3.82,637,31.23
Malawi,545,122,Delta,5.98,759,37.21
Malawi,559,78,Delta,3.82,837,41.03
Malawi,573,29,,1.42,866,42.45
Malawi,587,15,,0.74,881,43.19
Malawi,601,15,,0.74,896,43.93
Malawi,615,7,,0.34,903,44.27
Malawi,657,1,,0.05,904,44.32
Malawi,685,4,,0.2,908,44.52
Malawi,699,33,Omicron (BA.1),1.62,941,46.14
Malawi,713,66,Omicron (BA.1),3.23,1007,49.37
Malawi,727,34,Omicron (BA.1),1.67,1041,51.04
Malawi,741,3,,0.15,1044,51.19
Malawi,755,4,,0.2,1048,51.39
Malawi,769,2,,0.1,1050,51.49
Malawi,853,1,,0.05,1051,51.54
Malawi,867,5,,0.25,1056,51.79
Malawi,881,5,,0.25,1061,52.04
Malawi,895,19,,0.93,1080,52.97
Malawi,909,8,,0.39,1088,53.36
Malawi,923,17,,0.83,1105,54.19
Malawi,937,1,,0.05,1106,54.24
Malawi,951,5,,0.25,1111,54.49
Malawi,965,3,,0.15,1114,54.64
Malawi,1007,3,,0.15,1117,54.79
Malawi,1035,5,,0.25,1122,55.04
Malawi,1049,5,,0.25,1127,55.29
Malawi,1063,7,,0.34,1134,55.63
Malawi,1077,3,,0.15,1137,55.78
Malawi,1091,3,,0.15,1140,55.93
Malawi,1105,1,,0.05,1141,55.98
Malaysia,111,7,,0.21,7,0.21
Malaysia,125,14,,0.41,21,0.62
Malaysia,139,8,,0.24,29,0.86
Malaysia,153,3,,0.09,32,0.95
Malaysia,181,2,,0.06,34,1.01
Malaysia,195,6,,0.18,40,1.19
Malaysia,209,8,,0.24,48,1.43
Malaysia,223,1,,0.03,49,1.46
Malaysia,237,22,,0.65,71,2.11
Malaysia,265,24,,0.71,95,2.82
Malaysia,279,44,Others,1.3,139,4.12
Malaysia,293,75,Others,2.21,214,6.33
Malaysia,307,62,Others,1.83,276,8.16
Malaysia,321,41,Others,1.21,317,9.37
Malaysia,335,61,Others,1.8,378,11.17
Malaysia,349,36,Others,1.06,414,12.23
Malaysia,363,146,Others,4.3,560,16.53
Malaysia,377,133,Others,3.92,693,20.45
Malaysia,391,87,Others,2.56,780,23.01
Malaysia,405,90,Others,2.65,870,25.66
Malaysia,419,58,Others,1.71,928,27.37
Malaysia,433,66,Others,1.94,994,29.31
Malaysia,447,137,Others,4.04,1131,33.35
Malaysia,461,122,Others,3.59,1253,36.94
Malaysia,475,139,Others,4.1,1392,41.04
Malaysia,489,80,Beta,2.36,1472,43.4
Malaysia,503,130,Beta,3.83,1602,47.23
Malaysia,517,72,Delta,2.12,1674,49.35
Malaysia,531,125,Delta,3.68,1799,53.03
Malaysia,545,86,Delta,2.53,1885,55.56
Malaysia,559,305,Delta,8.99,2190,64.55
Malaysia,573,569,Delta,16.77,2759,81.32
Malaysia,587,700,Delta,20.63,3459,101.95
Malaysia,601,853,Delta,25.13,4312,127.08
Malaysia,615,711,Delta,20.95,5023,148.03
Malaysia,629,624,Delta,18.39,5647,166.42
Malaysia,643,395,Delta,11.64,6042,178.06
Malaysia,657,479,Delta,14.11,6521,192.17
Malaysia,671,417,Delta,12.29,6938,204.46
Malaysia,685,489,Delta,14.41,7427,218.87
Malaysia,699,554,Delta,16.32,7981,235.19
Malaysia,713,1131,Omicron (BA.1),33.33,9112,268.52
Malaysia,727,642,Omicron (BA.1),18.92,9754,287.44
Malaysia,741,897,Omicron (BA.1),26.43,10651,313.87
Malaysia,755,1112,Omicron (BA.1),32.77,11763,346.64
Malaysia,769,1171,Omicron (BA.2),34.5,12934,381.14
Malaysia,783,835,Omicron (BA.2),24.6,13769,405.74
